Drug,Review,Score,Likes
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Pretty bad.  In fact, this is the worst ADHD med I have taken since Ritalin.  It lasts longer?  Well it takes like 3 hrs for it to kick in, and when it does, the effect isn't that strong.  That same effect lasts for about 6-8 hrs,  then it drops hard.  Side effects are hilarious.  I get the shakes, tingles, drowsiness (even right after I take it), itchiness, inability to sleep.  That sounds like a crack head.  Pros are that my appetite has been decent, I'm more social.  Its almost like I didn't even take anything. Take vyvanse if you want to focus.   Its smoother and stronger. This is a dirty drug for me.",0,8
Amphetamine/dextroamphetamine,"I was on the same pill from the same manufacturer for over 5 months its the round orange U30 20 mg and I was able to focus during the day and sleep at night no awful side affects, loved it . Couple weeks ago my regular pharmacy was out of stock so I had to go to a different pharmacy. Picked up my medication and when I got home I noticed the pill was different and figured its not a big deal cause  its the same medication just a different manufacturer  its the round yellow MP 446 20mg .  I had the worst side affects from it! I got upset stomach and couldnt even focus. It just upset my stomach and made me not be able to sleep at night and on top of that it didnt help with my ADHD at all!! Everyone is different but I was one of the people that didnt know that different manufacturers really matters.",10,6
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Switched to this from Vyvanse. Totally regret it. Now it does stay in the system longer, but it does not hit as hard. I want help focusing and this barely does any aid for that.  The downsides are overwhelming. My heart is beating faster than it ever has. I need to take sleep aids at night. This stuff is nasty.  I'm calling to change back tomorrow for sure.",0,10
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 You need to go off the drug for awhile like me. If you have been taking continuous for more than 3 months, you will have to increase dosage to follow tolerance. A safer method is to go off for a month, on for 2 months. Another is to only take it when you absolutely need it. Don't just take it because it's there. How in the hell do they feel right prescribing 60mg?",0,2
Amphetamine/dextroamphetamine,I was very controlled on this. My symptoms were considerably lessened without having the usual feelings of being medicated.,9,0
Amphetamine/dextroamphetamine,"works well for ADHD, no real side effects for me.  I like this fact... Thank you manufacturer for creating something that helps my condition. I feel like a normal human again.",10,0
Amphetamine/dextroamphetamine,"<b>Adderall XR (amphetamine / dextroamphetamine):</b>			 I've been taking Adderall XR 25mg with an optional 10mg of instant release in the evening for a little over a year now and it works almost as well as when I started. For me, it seems to last about 8 hours. Some of its benefits have lessened, but it really helps with reducing impulsivity and hyperactivity--I seem to have endless patience which is very helpful",0,17
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 Im a 21 year old female. Adderall helped me focus, be on time, stay organized. However, as time passed I noticed the negative impact. I had weight loss, irritability, my anxiety was worse, dry skin, dry mouth, was not feeling like myself. I developed insomnia too. This was only on 20 mg a day. I took it as prescribed. The worst part was when I tried to quit taking it after I was switched to Vyvanse, which I felt even worse on. I ended up in the hospital having a panic attack the first time I tried to stop taking it. The second time I tried to quit I had even more withdrawal symptoms, paranoia, panic attacks, vomiting. Stimulants are not worth it.",0,20
Amphetamine/dextroamphetamine,<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Previously I was on 25mg of adderall XR and 20mg of adderall IR since I would lose coverage so quickly. Mydayis takes longer to kick in but lasts me waaaaaasy longer (10 hours instead of 6). I started my own company so focus is super important for me. Im currently on day 3 of 50mg of Mydayis and feel less speedy than when I had to take extra diesel of adderall IR. I have noticed a slight increase in my depression but hoping it will pass it a couple weeks as others have said. I also just switched from Prozac to Zoloft so that could be part of it too.,0,8
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I just starting taking Mydayis. I, as well, am having problems with it  (as I did with Adderall)  taking too long to kick in. 4-5 hours. Felt totally scatter brained until the med would kick in. Decided to take it at bedtime. WOW! I was able to get up right away and get my day going, getting to work and able to focus better. The thing with Adderall is that it didn't last long enough. So I was switched to Mydayis  but think I need to take it at bedtime as well. With it suppose to be longer acting (14-16 hours), I'm hoping I can sleep good, get up in the AM, focus and get going without the fatigue and not able to focus AND have it will last all day at work. Worth a try.",0,5
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I switched from adderall XR 20mg (3 Years) to Mydais 25mg (1 month), but felt no positive or negative effects (like taking nothing), so upped the dose to 37.5mg (~2 weeks). Ive personally never had worse side effects from any drug. Most bothersome were strong headaches with sensitivity to light, dizziness, unusual motion sickness/nausea, achey muscles, restlessness, racing heart/palpitations, and fatigue and irritability.... plus other common adderall-ish side effects. But, yeah, takes a few hours to take effect, and not covered by insurance ($100+/30-day supply), so will not continue.  Hope this helps. Best of luck to you.",0,10
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I've been diagnosed with ADD for several years as an adult. I tried every med in the books without sufficient relief without significant side effects. I am currently on month 2 of Mydayis at the lowest dose, 25mg. I think I need to go up a dose, which I will discuss with my physician. However, even at the lowest dose I am experiencing relief without side effects. I am very grateful for this product - no highs, no lows, no crashes, and I can sleep at night. Best of all, there is currently a coupon that makes this drug affordable although it is not currently covered by my insurance.",0,6
Amphetamine/dextroamphetamine,"<b>Adderall XR (amphetamine / dextroamphetamine):</b>			 I was off and on addrall for a year. I had a psychotic episode a few times with this medication. I went back on it in October of 2017 and I was on 15mg. When I went on 15mg my anxiety was more severe than before, I was really depressed too and I sometimes lost feeling in my legs. I also lost feeling in my lips if i lick it a few times. I wont recommend this medication if you have bad anxiety or depression because it can make it like x2.",0,12
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Mydayis is a long acting medication, class: amphetamine, with 3 doses combined to be released about every 4 hours. Thank God for the Chemists' who intricately designed the pharmacokinetics and pharmacodynamics in relation to Mydayis! I've had ADHD for 37 years and suffered many hardships due to the scrutiny of taking medication for my ADHD. I'm able to focus on one task at a time and am not distracted! I wake up at 6am: take Mydayis 37.5 mg. It kicks in by 0800. At 1pm, the 2nd dose is released and definitely can feel the effects without any crashes. 3rd dose is released by about 5pm steadily. I now have the ability to stay on task without any crashes. I fall asleep easily, the best aspect!",0,10
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 Was diagnosed with ADHD at 18 years old. I was prescribed, and am taking Adderall 20mg XR. This drug makes me feel like an emotionless zombie at times. My anxiety is fluctuating a lot and my mood is constantly changing. I like to go out late sometimes but when it wears off I dont have any energy to do so. Friends and family have become increasingly less important it seems. I have minor scoliosis and it makes my back pain a lot worse at times. This drug definitely allows me to focus and get ahead. At the end of the day I dont know if its worth it though. Might need a lower dose.",0,16
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Mydayis has been a game changer for me. I was on 60mg of Adderoll XR for years, and Id lose focus in the mid afternoon so Id take another one. At the end of the month, Id run short, get irritable, and sleep until I got my script filled again. Vicious cycle.  Mydayis 50 mg keeps me level and on a smooth, even keel all day. I usually take it a few hours before waking up since it does take awhile to kick in. After a week of taking 37.5mg , I did experience some depression but it passed.  Im very grateful that I started Mydayis. My quality of life has improved greatly.",0,12
Amphetamine/dextroamphetamine,<b>Adderall XR (amphetamine / dextroamphetamine):</b>			 Ive been taking Adderall XR 20mg for 2 months now. Works great to keep me focused on tasks for my job at Luckys and just random chores at home. Sometimes I feel an extra boost is needed in middle of day.,0,12
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 Makes daily life possible. I was diagnosed in 3rd grade with ADHD. Poor grades and constantly being sent to the principal for class disruptions was getting ridiculous. Started on  Ritilan. No more principal and straight A's. Now in my 30's and on Adderall I successfully taught myself computers, reading electrical schematics and building whatever is called for. Pretty much whatever I wanted to learn.",0,22
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I started on  Mydayis 37.5mg  12/09/2017.  Previously, I took Adderoll X-R 60mg daily. Adderoll was working fine except the big drawback was Id crash and have no focus after three oclock in the afternoon. This would lead me into a vicious cycle of wanting another Adderoll just to be productive. At the end of the month, Id run short of my Adderoll and go  in a tank .  This infuriated my husband because he didnt understand what I was going through. Since I was tired of this cycle month after month (my FNP would not increase my dose) , I did some research and found out about Mydayis. I am taking 50mg now and its been a game changer. No more crashes! I did feel depressed the 2nd week but it passed. Im really happy I found this medication.",0,13
Amphetamine/dextroamphetamine,"Ive been prescribed 20mg of Adderall 3/day for over a decade now. When I picked up my last script at my regular pharmacy, I noticed, quite quickly, that they had changed their supplier once again. In their infinite wisdom, no doubt. Naturally any amount of amphetamine is going to have a stimulating affect on the CNS. However, the amount of the original Adderall formula is different in all generics; thats why theyre cheaper. Ive tried every generic there is for 20mg IR of Adderall, and believe me, this generic is by far the worst. To achieve the desired effects similar to the generic made by Teva, I have to take 1.5 of these. Wonderful example of pharmaceutical capitalism at its very lowest.",4,5
Amphetamine/dextroamphetamine,<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I was on 70mg of Vyvanse &amp; 30mg Adderall before I was switched to 50mg Mydayis. I had a bad crash before if I forgot to take my second dose early enough. I was able to focus &amp; finish tasks of a morning but evenings were difficult. Now with the Mydayis I have a rough time in the mornings. My daughter had perfect attendance until I started this new medicine. I timed it &amp; it's taken almost 4 hours for me to wake up. I took it at 4:45am. I also have a really hard time getting to sleep if a night. I don't have the bad crashing as I did before but I catch myself grinding my teeth a lot. I absolutely hate that I have to take it at 3am to be able to function by 7am.,0,9
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 I'm not entirely sure if ADHD and bipolar intersect, or if they correctly diagnosed me by being both, but that being said, I was prescribed adderall at age 15. It definitely did the job. I personally enjoy being hyper so it was alien to me. It enables me to not only hear people but listen and comprehend. It stops impulsive behavior. Provides almost sedated state. You just float along. I feel like it made me want to be quiet and polite. Now I take lamictal and seroquel. If you have ADHD do yourself a favor and look up mania. Very similar.",0,13
Amphetamine/dextroamphetamine,<b>Mydayis (amphetamine / dextroamphetamine):</b>			 My doctor prescribed this to me for a month and it had no effect on me whatsoever. The same symptoms are still happening.  I just think the drug sucks or the milligram that I was taking was way too low. Thank you,0,6
Amphetamine/dextroamphetamine,<b>Adderall (amphetamine / dextroamphetamine):</b>			 I have Myotonic Muscular Dystrophy (MMD)/Rheumatic Disease  and Adderall IR has been incredible in balancing out the effects of my pain management medication for my rheumatic disease - to the point where I have cut my pain mgt med in 1/2 due to my increased activity. I'm engaged in my life again and I've found a happy balance :),0,12
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 I finally got diagnosed when I was 40. I was in college and just couldn't focus or comprehend my classes. I thought there was something wrong my head. I've been abused for a very long time. I went to my counsellor and suggested I get tested for ADHD. I was very relieved it wasn't head problems. I was diagnosed with ADHD. I suffered 40 years with all the symptoms but never thought about ADHD. When I was put on Adderall I couldn't believe the difference. My grade point was 3.67. I was very proud of myself. I've been taking it ever since. 30mg twice a day. People can tell when I'm not on it, big difference. My insurance didn't cover it. So I was paying over $200 My insurance started paying last yr. THANK YOU FOR READING MY STORY.",0,60
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 I started on concerta fo rADHD and had poor results, it made me feel out of touch, I started adderrall a week ago at 20 mg twice a day and I have anxiety and feel some focus. I am wondering if 20 mg is too low a dose and need to go up.",0,10
Amphetamine/dextroamphetamine,<b>Adderall (amphetamine / dextroamphetamine):</b>			 Truly this medication has helped me with so many aspects of my life. I was diagnosed later in life with ADHD inattentive and it explained so much of my life.,0,18
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I've been taking Mydayis for about 2 weeks. I was diagnosed with ADHD 7 yrs ago and took Adderall XR 30mgs +10mgs every day. Even though it helped me in many ways it also made me anti-social, anxious, over use it sometimes and very thirsty at all times. For those reasons I decided to try something else (Mydayis 37.5). Honestly, I feel much more motivated, my energy increased, I'm not longer anti-social, no crash, and most importantly I can focus well. For about a week I had some side effects, (increased heart beat, couldn't sleep, focus well high BP) so give it some time to adjust. I also read that most people that switched from Vyvanse to Mydayis are suffering from depression. Be careful",0,10
Amphetamine/dextroamphetamine,<b>Adderall (amphetamine / dextroamphetamine):</b>			 it has helped me with my disability.,0,14
Amphetamine/dextroamphetamine,This generic has to be the worst.,4,6
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Compared to trying to get multiple Adderall XR just right, this stuff is fabulous. Kicks in very quickly and lasts a very long time, and it's a smooth ride.",0,7
Amphetamine/dextroamphetamine,<b>Mydayis (amphetamine / dextroamphetamine):</b>			 So far I am on the fence with this. I am more thirsty and it seems that I feel completely different than when on Concerta.,0,6
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I have taken Ritalin LA and had to switch to  Concerta due to availability.  Concerta never quite worked for my ADHD or chronic fatigue syndrome.  I experienced drastic ups and downs.  Last week I was prescribed 37.5mg of Mydayis and it has been a huge game changer for me.  Within an hour I feel the energy and focus kick in and I am there until bedtime.  This is how Ritalin LA (morning and noon doses) worked for me.  I am also waking up easier and earlier, as well as sleeping well.  Mydayis has been a true Godsend for me and my career.",0,20
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Mydayis has been life changing for me. Ive suffered from racing thoughts and anxiety since childhood and have tried everything imaginable (meds, weekly therapy, dietary restrictions, lifestyle changes). Im on 25mgs and I have plenty of energy, but am relaxed and can organize my thoughts without constant anxiety.",0,18
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I can't believe all these negative reviews! The only praises I hear are ones that sound like stage actors who are planted in to these websites and being paid to boast about the wonders of this medicine. This medication was created because Shire no longer held the patent of Adderall, so came up with a new drug for doctors to push so Shire could make more money again-  at the same time, all the generics of adderall that ones were so great, are now weak and inferior. I've never been so depressed and feel there is nothing to look forward to anymore after having adderall pulled out from underneath my feet. I just plug through my days just to get the day over with. My family suffers due to BIG PHARMA GREED!",0,37
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 This drug completely ruined my life.  I started taking the drug when I was 12..till about 25. Everything I have done academically has been due to adderall. I have a degree in I/T and am working on a civil eng. masters degree. Don't get it confused, you can be fine for a year or even years on this drug..but it will catch up to you. After I quit taking itI  was back to a 12 year old academically and professional performance wise. It made my real ADHD 10x worse w/o the drug and gave me crippling anxiety. I quit taking it and developed a cocaine problem then a drinking problem that almost killed me. I attribute each of these addictions to being on legal speed for 13 years..It's speed - there is  no way around it.",0,26
Amphetamine/dextroamphetamine,<b>Adderall (amphetamine / dextroamphetamine):</b>			 I'm going crazy,0,5
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I was on Vyvanse 50 mg for Bulimia, it stopped the binge eating however I could never fall asleep not even with a sleeping pill and I always felt so very depressed in the late afternoon, my doctor told me about Mydayis , I switched to Mydayis 25mg which works even better!!!  I get a good nights sleep without a sleeping pill. The only side effect is dry mouth and an occasional headache If I wait too late to take it. Its always best to take it early in the morning, I take mine at 6 am, I still have remained free from any binge eating episodes. Thankful for this medication!",0,18
Amphetamine/dextroamphetamine,<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I have taken for one month. Works good but side effects are not good ! I noticed I have great anxiety and biting my nails like crazy ! I was not a nail biter either! Makes me feel a bit nervous too ! Works longer than vyvanse but not worth the side effects,0,10
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 My 9 years old nephew took this for a while. It helped with focus, but made him extremely angry and argumentative. Also, he refused to sleep at night unless he was in the same room as his grandmother. He has tried multiple medications but so far all gave some negative side effect or lose effectiveness soon after he starts taking it.",0,6
Amphetamine/dextroamphetamine,<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Today was my first day on mydayis 50mg. I was taking vyvanse 50mg but it was only helping for about 4-5 hours then wearing off. Today I could really tell the difference in my concentration/ focus and my energy; it was much better. I did however feel tired about an hour to two hrs after taking it but then got  motivation after that for the remainder of the day. Like I said my focus was better I wasnt running around my house like a crazy woman starting a ton of tasks and finishing none. I was able to get things accomplished pretty easily today. I am remaining hopeful that mydayis will continue to work for me.,0,12
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I was taking Adderall XR 25 mg daily, and it was wearing off very quickly.  Mydayis sounded like a dream, lasts the whole day, and a manufacturer coupon that left me with a $3 copay!! That dream turned into a nightmare when it managed to trigger my bipolar depression... lets just say Ive missed the past week of my life due to this drug.  I wouldnt recommend this medication to my worst enemy!! Buyer beware especially if you have comorbid conditions like bipolar depression!!",0,13
Amphetamine/dextroamphetamine,<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Mydayis works great if you are on the right dose.  I noticed some people on here are not getting the right strength when converting from Vyvanse or Adderall. To the person whos doctor switched you from 70 of Vyvanse to 25mg of Mydayis - your getting less medication! Thats why its not working for you. You should be taking 50mg. You will notice a  BIG difference!,0,17
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 For me Adderall has changed my life remarkably for the good; without Adderall I wouldn't be able to work 40 hours a week like I do as well as going to school full-time. Yes it may be a amphetamine and  produce similar euphoric highs  to meth and MDMA, however it is far different as far as when it is broken down chemically. For those who have little knowledge in chemistry, just one small change in the chemical structure to a drug that may seem so insignificant can actually change the drug dramatically when it comes to the side effects. Adderall is a very useful drug and provides many benefits with much less side effects then the other not so good drugs in its class.",0,50
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I've recently switched from Adderall (the generic version) to mydayis for my ADHD and have been noticing really intense dehydration about 3-4 hours after I take it. I'm shaky, feel nausea, I have the runs, and I also feel like I get easily distracted... all of the time! Like now. I'm literally supposed to be working lol and I started researching mydayis side effects.  I thankfully have my Dr on Wednesday, so I think I'll be switching back to my generic adderall. I was very happy on that and got dehydrated on that as well but I would just drink water and be fine. Now I feel like I'm drinking all of the water/electrolytes in the world and still feel awful =\  I really wanted to like this medication but I think it's not worth it actually :(",0,18
Amphetamine/dextroamphetamine,"This is not the same as adderall 20 IR, been taking it for over 20 years, pharmacy said there is a backorder so I ended up with these. I don't know what else to say its just not the same my wife has asked me everyday are you on your meds, granted somedays I do forget my second dose. I'm no doctor or chemist what is going on?",3,4
Amphetamine/dextroamphetamine,I have taken Adderall XR for almost 10 years. I have taken the Generic amphetamine salt mix depending on what the pharmacy had in stock. Never had an issue with either one. Then one day I go pick up my prescription and my pills look funny... they are now a yellowish white color I took them for 2 months and they just weren't working. These need to go back in front of the FDA and be Reno!!! They are not by any means the same!!! I looked up the inactive ingredients on this pill and the main difference that stands out is the fact that it has Shellac in it. Shellac is something that you paint your finger nails with... I could not find the active ingredients but Im sure they are the same as name brand.,1,2
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I was prescribed vyvanse chewable 30 mg in the am and 30 at noon. I loved it, but had a month where I didn't take it regularly at noon. Dr suggested this because of the extended release. 2 weeks in: My sleep is concerning. I haven't hit rem in 3 days now. I have no appetite even in the am before I take the mydayis. I have to force feed myself, even icecream is a struggle after the 3rd bite. The 2-3 hours after I take it I feel lost, can't track conversations,  no/minimal recall, I can't even prioritize. After those hours things level out a bit, but I don't have the motivation I had with Vyvanse.  I believe there is link between loss of quality sleep and stuggling to meet my dietary requirements and how the drug affects me.",0,14
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 works very good for energy, focus and a feeling of well being.  I didn't feel depressed at all.  It kept me focused unlike  when I was without I couldn't sit still for 2 minutes. Good overall.   It left my heart racing a little but I took a Xanax and it all balanced out.",0,19
Amphetamine/dextroamphetamine,<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Taking 25mg right now and was on adderall XR 30mg.  I don't understand this medicine since it usually makes me tired and down for about 2-3 hours after taking it then get an okay amount of focus for another 6-8 hours.  I personally can't deal with those 3 hours everyday when I need to be productive so I will try something else. This drug may be very similar to the chemicals in adderall but it definitely does not feel like it.,0,16
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I switched to Mydayis from Vyvanse. The effects of Mydayis last longer than Vyvanse, but just asin my experienceVyvanse did not last fourteen hours, Mydayiss duration of action falls short of the sixteen hours as advertised by Shire. Nonetheless, I still hold Mydayis superior to Vyvanse and Adderall.",0,27
Amphetamine/dextroamphetamine,<b>Adderall XR (amphetamine / dextroamphetamine):</b>			 Trying over IR,0,1
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 Hi, I was tried to be put on Ritalin when I was 5 and it simply wasnt gonna happen w my parents.  So I continued school and still had c and d grades.  I went to a Dr, did all these tests and said I have ADD/ADHD\ w anxiety disorder.  Which was from all the MDMA abuse.  So I am on 30 mg IR adderall (the ones with the 30 on em) only ones that dont make my mouth dry and 2mg xanax 4 times a day.  Let me say I wake up everyday excited to go to work.  I used to be a hardcore tablet junkie and now since I take these two I dont drink and I dont do illegal drugs.  These two rxs Were a match made in heaven.  I take 2 green bars and 1 adderall in the morning and Im flying at work in the IT/ software field.  These two have saved my life. Best combo",0,25
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 It takes too long to kick in, I have to get up hours before I am suppose to just to take it so I am alert at work.  I was just sitting here today trying to figure why I have been so tired and sad and I started reading the side effects and now it all makes sense.  I am going to keep taking it until my month is  up and if it doesn't get better I am going back to my vyvance and adderall.",0,15
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Mydayis 50mg has worked great for me. It did take a week or so for me to notice any real benefits. The first day I was a bit on edge. Then I was depressed slightly for about a week. It wasnt major depression, just a general  down  feeling. After the second week I have seemed more focused.  My energy and motivation seems to be increasing slightly. This drug has a very smooth transition. I don't crash or have periods of high heart rates and anxiety. I was on adderall 30mg previously. I also have tried vyvanse and concerta in the past with poor results.",0,30
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Not at all what I expected. Have used Vyvanse with success, but went back to adderall, more flexibility dosing. Can take a second dose during the day if necessary, or not.  Mydayis takes an unusually long time to kick in. Have found that I am much more irritable, foggy, and have experienced feelings of being overwhelmed at work doing things that I normally handle day in and day out with no problem.  I am for the most part easy going, everything seems to annoy me since I began using Mydayis. Also have experienced headaches during lag times, body aches, and flu like symptoms.  A lot of the time I feel worse than I do un-medicated. Do not like Mydayis at all. Will not be refilling.",0,20
Amphetamine/dextroamphetamine,"I have been taking adderall for quite some time but this month I went to CVS and got my normal 10mg, took them and felt NOTHING by the end of day I had taken 60mg, way more than normal and felt NOTHING but a headache. Got my dr to switch the script to 20mg went back and got a faded looking orange pill with U30 on it, first of all it was all crumbly then it was BITTER instead of the normal sweet taste, I have taken 60mg again and I'm about to fall asleep!!! CVS must know they are selling rubbish!!! Next month I won't fill unless I make sure its not from these people!!",1,4
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I wanted this medication to work because I often forget to take my second generic adderral dose on time. However, Mydayis is not the wonder drug I wanted it to be. It takes up to 2 hours to kick in (something they hide in the facts) and even though I worked this drawback by waking up earlier to take it there wasn't enough positives to keep me taking it past week four. It lasted about 6 hours before it quickly declined and leaving me with even worse ADD symptoms. It was so bad I couldn't have a conversation or focus enough to make dinner without skipping into laundry, cleaning, or some other distractions. Without the use of any medication I have never had symptoms this bad. If this wasn't bad enough I had horrible nausea and indigestion.",0,19
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Meh. I was on Vyvanse, 70 mg/day &amp; switched to Mydayis 25 mg/day. NOT what I was hoping for. Not by a Long Shot. While it lasts longer than VYVANSE (was on Vyvanse for years) which only gave me about 5/6 hours in the end, it gives me MUCH LESS motivation. Makes me depressed. I'm Very Sorry I did not only get Only a 2 week supply rather than 1 month. I have no insurance &amp; it was about $100 more than Vyvanse. Needless to say, I will request Vyvanse again at my next appt. BIG DISAPPOINTMENT.",0,16
Amphetamine/dextroamphetamine,<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I had been taking adderall xr 30 mg for 10 years and it started wearing off too early and not being as effective. I started on Mydayis 37.5 mg and it is work amazing! It lasts much longer than Adderall XR and there is no crash like I used to have terribly on Adderall XR.,0,14
Amphetamine/dextroamphetamine,"I feel like I was seeing the World for the 1st time as it was ment to be seen!  I was just diagnosed 5/2017.   It literally changed my life in every way!  At my place of employment, being able to focus!?  Wow!!!  Following through with tasks, chores and it's calmed me  tremendously !! I just hate I went undiagnosed for my entire life, I'm now 55!   I was  prescribed 40 mg a day, but take 20mg a day instead. And seeking counseling with the medication since it made such a huge difference, I want to take full advantage of becoming the Best Me! Thank you so much!!! Andee",0,1
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I was prescribed 50 mg. 1st day I could literally feel the release of the medication. During the lag of the release I would get headaches, become tired, irritable and frustrated with every situation and conversation. By evening time I couldn't carry a conversation without forgetting prior known facts. Saturday ,I was completely not myself. On top of how I felt  Friday I was emotional, had down thoughts, I couldn't follow a time line: I was late for everything. Sunday seemed to be better but not by much. Monday..horrible it was like I added Friday and  Saturday symptoms together then add in horrible chest pain, shortness of breath, constant feeling of about to faint, fever, flu symptoms, hot/cold, exhausted but not able to sleep, &amp; more symptoms. I refuse to take another dose",0,14
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 I was prescribed 30 mg XR of adderall plus 20 mg tabs per day, my doctor switched my to one 25 mg Mydayis and it was horrible...well it was horrible because technically it was a very dramatic decrease in dose. After a week of being down, tired, foggy and emotional I called my doctor to increase. I honestly think 50 mg of Mydayis is comparable to 30 mg xr adderall, but lasts longer.",0,18
Amphetamine/dextroamphetamine,<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Not helpful for hyperactivity. Lasts a long time but doesn't help much.  On 50mg but maybe the dose recommendation is too low.,0,9
Amphetamine/dextroamphetamine,"<b>Adderall XR (amphetamine / dextroamphetamine):</b>			 Adderall XR 20mg, doesn't help me at all.  I can't tell I took it.  The manufacturer is Activas Pharm",0,16
Amphetamine/dextroamphetamine,"<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Never had so many thoughts really down thoughts as I did well on this medication. Also, daily dosage only lasted 4-6 hours before effect decreased rapidly. Generic Adderall lasts longer with no downers. This one was not the godsend I had hoped it would be.",0,15
Amphetamine/dextroamphetamine,"This has been a life changer for me. Doctors told my parents I was ADHD as a child and was never tested. While in nursing school my classmates told me that I was horribly distracting and told me I should get tested. So I went and have 14/18 markers for ADHD aderall helps me Be more productive,I can sit and read and finally complete assignments and helps me with everyday life with being more organized and getting tasks done.",10,1
Amphetamine/dextroamphetamine,works,9,1
Amphetamine/dextroamphetamine,"Binders made of lactate are not good for my stomach, the 443 and dark blue pill work best for me.",10,1
Amphetamine/dextroamphetamine,"<b>Adderall XR (amphetamine / dextroamphetamine):</b>			 Adderall XR does exactly what it's supposed to for me.  I suffer from very little noticeable side effects.  The most noticeable ones are insomnia when first taking this medication, lack of hunger in the beginning, and slight dry mouth. Overall the side effects are not bad at all.  The only negative for me is it feels like the medications stop working after 6 hours for me.",0,20
