Drug,Review,Score,Likes
Alprazolam,"<b>Xanax (alprazolam):</b>			 Xanax saved me from the brink. I suffer from panic disorder and anxiety and Xanax has been the only thing that works. The only thing: respect it. Don't drink alcohol on it or you will become highly intoxicated, and possibly get sleep apnea. Respect this drug and it will serve you well.",0,11
Alprazolam,"<b>Xanax (alprazolam):</b>			 I was prescribed Xanax by my psychiatrist because of severe anxiety.  I was started on 1 mg to be taken at night. It has been the best medication prescribed for my condition as it also helped slow down the suicidal thoughts which were on a daily basis.  I am still taking Xanax under GP supervision, as it helps relieve the level of anxiety tremendously.  It is the best medication ever made for people who are born prone to anxiety throughout their childhood/adolescence and extreme shyness, yes shyness.  I also take it in conjunction with antidepressant, Aropax, which helped with my depression but also with my unfortunate disability of extreme shyness which was a constant problem for me as an adult basically all my life.",0,13
Alprazolam,<b>Xanax (alprazolam):</b>			 Absolutely the best medication for anxiety. I have taken this medicine on and off for over twenty years and it has literally saved my life.  I too wish that people would stop abusing this medicine and that doctors would not fear prescribing it when necessary. It's been prescribed to me with antidepressants of different kinds and allowed me to live a normal life for the most part.,0,20
Alprazolam,"Xanax is a miracle for my anxiety and depression. Before taking this, I could not handle doing the things I love, such as hanging out with friends and going to concerts where I would be around large numbers of people. I take usually 2-4 mg a day, and can function normally, be calm, and be around people. Although Xanax has a high potential of dependency to it, and can cause serious withdrawals after suddenly stopping the medicine, for me the benefits outweigh the risks. Xanax helps me live life happily and with confidence in myself.",10,3
Alprazolam,"<b>Xanax (alprazolam):</b>			 I've had anxiety issues my entire life. I honestly thought I was weird because I could not handle all the stress from my job and personal life. I don't have children, so again, I thought I had some severe mental issues! I tried Klonopin, WSellbutrin and Lexapro. All made me feel and act like a zombie. I am on Xanax 1mg 3x a day. Doing great, changed jobs now making more money without as much stress, happily married, and about to start law school. All good for now.",0,23
Alprazolam,"<b>Xanax (alprazolam):</b>			 Changed my life completely, I can actually function in social settings.",0,4
Alprazolam,<b>Xanax (alprazolam):</b>			 I have had depression since I was a teenager. I have tried pretty much anything you could think of. Nothing has helped me like Xanax. The problem is that doctors don't like to prescribe this medicine. I feel so lost without it and I would only take it when I really needed it. Only 2 or 3 times a week.,0,5
Alprazolam,"<b>Xanax (alprazolam):</b>			 I feel like Xanax saved me. I had a very rough childhood with my father addicted to drugs, lost our house, had to raise my sisters because my mom had to get a full time job. I was going down a very bumpy road. I finally settled down with my now soon to be husband, and with the persuasion of him and my father (now sober, and also has anxiety) At age 18 I finally broke down and decided to go talk to a doctor. He prescribed me to multiple anti-depressants that made everything worse. He then put me on Xanax, I've never been so stress free. I have held down the same job, I'm doing well in school and again, and maintained a healthy relationship. I'm a changed person at 21 years old.",0,11
Alprazolam,"I am a chronic worrier. I wake up in the morning worrying about something. My doctor prescribed Alprazolam about 3 years ago, up to 2 x 0.5 mg tablets a day as needed. I do not like to take medication, but Alprazolam takes the heaviness out of my chest and breathing is easier, and I feel relaxed. It is amazing. No side effects. It helps me at work if I have meetings, or have to talk in front of a group. I wish I did not need it, but thank God it is there at this time. 10 out of 10.",10,3
Alprazolam,"<b>Xanax XR (alprazolam):</b>			 Xanax XR is very similar to Klonopin. It's slow to start up (around an hour) then it lasts a long time (8-12 hours). It has subtle effects and no big highs and lows in anxiety like regular Xanax IR does. I highly recommend Xanax XR for all-day (or  most of the day) relief from anxiety and panic attacks. You might want to have regular Xanax or Ativan around for panic attacks on a when required, or as needed, basis for panic attacks only.",0,65
Alprazolam,<b>Xanax (alprazolam):</b>			 Xanax is a miracle and cures my anxiety while I use it. I highly recommend it!,0,15
Alprazolam,"<b>Xanax (alprazolam):</b>			 I have very severe generalized anxiety which sometimes manifests as the inability to leave my home (or sometimes, my room). I have other psychological issues as well and Xanax can reduce a manic or psychotic episode into almost nothing. I have been thinking of asking for extended release tablets. When I feel a serious panic attack coming on it is awesome to have something that stops the attack, and doesn't leave me too 'dopey' feeling to go back to work or whatever I was doing. Thanks Xanax.",0,16
Alprazolam,"<b>Xanax (alprazolam):</b>			 I suffer from anxiety and was prescribed Cymbalta and Xanax. While they both worked, I didn't like the way Cymbalta made me feel and I had some of the more alarming side-effects, so I've switched over to just taking Xanax as needed and going to a psychotherapist, and I feel much much more in control of my anxiety. I only take 0.25mg as needed (when I feel my anxiety building) and find it to be perfect, I can calm myself down more quickly and still focus and work productively.",0,7
Alprazolam,"<b>Xanax (alprazolam):</b>			 Xanax is something that I was afraid to take, given the fact that people with anxiety and panic attacks are usually scared of what the medicine is going to do.  I finally gave in and started taking my Xanax on a day when I needed to go to the Doctor which terrifies me.  I took the lowest dose, 0.25 mg and I am so thankful that I did.  No panic whatsoever at the Doctors office.  I so look forward to knowing that I will have something to take to help me get through panic situations that I have been avoiding for years.",0,12
Alprazolam,"<b>Xanax (alprazolam):</b>			 I have been taking Xanax for 2 years. As soon as they put me on it I was like whoa! This is like a whole new world. I am bipolar, personalty disorder, mentally disabled and have anxiety. This medicine has helped me. I have started out on 1mg at night, then 2 months later a 2mg ER Xanax then they add a 2 mg bar at night and ever since things have been nice and all my moods have been at bay and anxiety has been down. Things are good.",0,10
Alprazolam,"<b>Xanax (alprazolam):</b>			 I've never taken Xanax before up until now. I've tried Effexor, Viibryd, Wellbutrin, etc. but none of those worked at all and I could not handle the side effects. Xanax has given me my life back. My panic attacks have finally reduced, but more importantly I can continue to function in my normal everyday life. Most other medicines have me sitting on the couch in the evenings doing absolutely nothing as nothing seemed to matter. With Xanax, I can effectively handle my overwhelming daily task list!",0,9
Alprazolam,"<b>Xanax (alprazolam):</b>			 This medication has been a God send for my chronic battle with anxiety and depression. A much safer alternative and also a much less expensive medicine than most barbituates, Xanax works very well on me and several of my fellow patients who suffer from anxiety.",0,7
Alprazolam,I'm prescribed Xanax XR 3mg which is the highest strength. My psychiatrist took me off of 2 mg Klonopin because it wasn't doing much for me. Xanax XR works well and I used to take instant release Xanax between 1 and 2 mg and I feel like the instant release caused a high feeling. Oh and do not drink alcohol while taking this medicine unless you want to make a huge fool of yourself and not remember a thing you did.,8,0
Alprazolam,<b>Xanax (alprazolam):</b>			 Amazing medicine,0,6
Alprazolam,"<b>Xanax (alprazolam):</b>			 I have suffered from anxiety for years and tried to combat it without medicines.  I finally gave in and went to the doctor and was given Xanax.  This medicine has tremendously helped my anxiety. I take 0.50 mg as needed (about once a week). It begins working within 10 minutes and doesn't wear-off until 4-5 hours later, which is perfect for me.  It can make me a little drowsy, but not to the point where I feel like I'm going to fall asleep while I'm in public.  I have never been addicted to this medicine, as I've been very careful to ONLY take it when I really need it.",0,11
Alprazolam,I have been on (2mg) Alprazolam for about 6 months now and I cannot say how much better my quality of life is. No more anxiety and no more sleepless nights. Thank you!,10,1
Alprazolam,"<b>Xanax (alprazolam):</b>			 Too make a long story short, a little over 2 weeks ago after an MRI, we were told our daughter had a birth defect called Chiari which required brain surgery, which is scheduled for September 9, 2011.  My anxiety was so bad I couldn't function normally and couldn't stop crying, couldn't sleep, had chest pains and my head was so lightheaded I thought I would pass out. Xanax stopped all of it. I only rate it an 8, not because of how it works, but because of me. I still can't control my anxiety without help from Xanax. Now I can sleep, breath and only cry once a day if at all. I'm seeing a shrink and feeling stronger so maybe soon I will be in control of myself again and handle my families life again as a strong mom and woman.",0,10
Alprazolam,<b>Xanax XR (alprazolam):</b>			 I have tried everything from regular Xanax to Klonopin. I was a severe crack addict and being on any medication scared the day lights out of me (as I was trying to live a life free of drugs) but my doctor prescribed me Xanax XR 1 x a day and I FEEL GREAT! My husband of a year went from walking on eggshells around me to loving every waking moment with me! It has helped with my fight of crack cocaine as well!  It helps with my highs and lows of my Bi-polar disorder as well. My anxiety is very minimal now and I am so very thankful for this medication. I am also on Depakote 500mg at night for my epilepsy and my bi-polar disorder.,0,35
Alprazolam,"<b>Xanax (alprazolam):</b>			 I've been on Alprazolam (Xanax) for over five years now.  I take 2mg four times a day.  Xanax is the only medication, when taken as prescribed, that allows me to manage my anxiety and panic disorder.  I have my Generalized Anxiety Disorder (GAD), My Severe Panic Disorder, My Antisocial tendencies, My Social Anxiety, My insecurity's and even my Agoraphobia all to a tolerable level. Xanax has greatly improved the quality of my life. If you can't find anything else that works, ask your doctor about Alprazolam.",0,14
Alprazolam,"<b>Xanax (alprazolam):</b>			 This medicine is great. No side effects. Calms me down. Helps with the racing thoughts at night and to relax and get to sleep. I also had panic attacks, now with Xanax they are gone. I only take 0.5mg at night and as needed when nervous or with social anxiety if I go out. It works wonders. It is sad that many doctors do not want to prescribe it because of stigma of abuse and it really would help many people with anxiety disorders.",0,8
Alprazolam,<b>Xanax (alprazolam):</b>			 I have emphysema related anxiety and Xanax is the only thing that helps me. It does not get rid of the anxiety attacks but is strong enough to manage getting my anxiety attack under control. The quality of my life is unbearable without this medication.,0,3
Alprazolam,Helps me a lot.,10,0
Alprazolam,"<b>Xanax (alprazolam):</b>			 Xanax for panic attacks saved my life. I had developed agoraphobia after 9 months or so of severe panic. I was prescribed Xanax for occasional use by a very smart doctor and just knowing I had them to rely on if I needed them was enough to end the cycle of panic. If you panic, they work quickly to end the attack. I know that people have trouble with withdrawal if they're used for too long. I did my best to breathe through the attacks and fend them off myself, but when I couldn't Xanax was a savior.",0,9
Alprazolam,<b>Xanax (alprazolam):</b>			 Calms my anxiety better then anything else. When I have anxiety attacks and take one or two Xanax I actually feel normal again and a lot more outgoing and I'm not so shy or afraid to meet and talk to new people that I may meet.,0,6
Alprazolam,<b>Xanax (alprazolam):</b>			 Effectively and rapidly eliminates symptoms of my anxiety.  Also works well in calming my thoughts down.  Only downside of this medication that I can conjure up is a propensity to make me lethargic...but this is only a significant problem if I'm not engaged in some sort of physical or mental diversion.,0,3
Alprazolam,<b>Xanax (alprazolam):</b>			 I have two small children and it can be a lot to deal with on a daily basis. My doctor prescribed 1mg twice a day and it has helped tremendously with taking care of my daily activities and not being so stressed out all the time. I would say to anybody with a problem with stress or raising small kids it definitely helps make things a lot more bearable.,0,7
Alprazolam,"<b>Niravam (alprazolam):</b>			 I have suffered from anxiety and panic disorders for all of my adult life.  When I was diagnosed with Leukemia, my level of anxiety was at at all time high, because it also caused severe bone pain.  My pain-management Doctor had some samples of Niravam. The first week I tried it, my life was changed in a huge way.  It goes to work so quickly, if most effective and the half-life of this medicine seems short, so you aren't being over-medicated.  I've suggested it to others with the same disorder, but sadly, most doctors have never heard of it. I appreciate a safe, effective medication and just wish that more doctors were aware that it's more effective and no or very few side-effects, so they can benefit more patients.",0,53
Alprazolam,<b>Xanax XR (alprazolam):</b>			 I started using Xanax XR about 2 yrs ago and it has been a life saver for me. I was suffering from really bad anxiety that would bring on bad panic attacks that sent me to the ER twice. My doctor started me out at 1mg once a day then she decreased it to 0.5mg about a yer ago and that's what I've been taking. I hated the way I felt for a day or two when I was brought down to 0.5mg's so that has made me too scared to even try to start weaning off of it. I can function perfectly well on this medication.,0,33
Alprazolam,"<b>Xanax (alprazolam):</b>			 It's sad. Ever since I was a child I've had anxiety problems and it only seems to get worse with age. I've used Xanax for years to help control it, when it feels like I'm going to have a heart attack (racing heart) or I start shaking so bad I can't even think straight. Xanax worked wonders for me. Now my MD. wants to stop it. I'm on Cymbalta and unfortunately, I find it a very poor substitute. As I find it doesn't do 'The Great Job Xanax Did'.",0,7
Alprazolam,<b>Xanax (alprazolam):</b>			 I have been on Xanax for a few years for anxiety and panic attacks and have found Xanax to be very helpful and not as addictive as many other medications.,0,11
Alprazolam,"<b>Xanax (alprazolam):</b>			 Xanax (Alprazolam) is a good drug for anxiety and panic disorder, is wonderful while you're taking it. But I know to leave this medicine is so painful and has many unpleasant effects on the withdrawal. It works great for me.",0,7
Alprazolam,"<b>Xanax (alprazolam):</b>			 I started taking Xanax at age 20 and it was a great medicine. I had such bad panic attacks and just constant anxiety 24/7.  I started out on a low dose and within 15 mins I felt calm and fine. I got from the place of not being able to walk outside or answer the phone to being able to get married, have a job, go on vacations. Anything I wanted to do. I WAS NORMAL.  But now I'm 36 and on the highest dose 4 mg a day and about 4 1/2 years ago my horrible anxiety came back even though I'm taking it.  I can't work, drive or really go anywhere anymore.  So I guess I'd say it works but then you may build up a tolerance and then it won't work.",0,14
Alprazolam,"<b>Xanax (alprazolam):</b>			 I was taking 4mg of Xanax almost daily for about a year. I tried to quit cold turkey by being off of them for about 4 days straight and when day 5 hit me I thought I was going to die. I couldn't sleep for the 4 days I didn't have it, constant pacing around the house, twitches like crazy and had to get some ASAP as I was out. It has been over a month now and I am slowly coming off of the Xanax. I am down to about 1mg every 2 days or so and I haven't had any additional medications. It can be done but you have to prepare yourself for it mentally and tell yourself you CAN do it. I have quit in the past and regret ever picking up the bottle again.",0,17
Alprazolam,"<b>Xanax XR (alprazolam):</b>			 My doctor put me on Xanax XR 2 mg and I have never felt better anxiety wise. I take it once a day in the morning and I am good for the entire day. Since going on Xanax XR, I have only had one panic attack and that was before my dose was increased from 1 mg to 2 mg of Xanax XR. I recommend this medication to anyone with severe anxiety and panic attacks. I am currently disabled from my anxiety. I am hoping with my new medication regimen and therapy that I will eventually be able to go to college and work again. I also take regular Xanax before bed-time if my anxiety is too severe since the Xanax XR lasts me about 12 hours and I take it in the morning. I'm also on Risperdal, Paxil CR, and Propranalol for anxiety, panic disorder, OCD, and PTSD.",0,39
Alprazolam,"<b>Xanax (alprazolam):</b>			 Xanax is an excellent medicine for myself. It has prevented panic attacks and helped me through times of rough anxiety. Ativan never worked for me and Klonopin makes me drunk-like and put me in the hospital 3 times. The hospital finally said I have an allergy to Klonopin and could no longer take it. After going on Xanax, I felt so much better and relieved. I try not to take Xanax everyday, as it is not meant to be a long-term solution to anxiety and can be very addicting, so be very careful. I am on Paxil CR and Risperdal on top of Xanax for my anxiety, PTSD, panic disorder, and OCD.",0,8
Alprazolam,"<b>Xanax (alprazolam):</b>			 Xanax has really helped me relax. I have severe anxiety, depression and PTSD. I take Seroquel XR and recently my doctor switched me from Xanax to Atarax. The Atarax did not work at all. I have suffered from anxiety for years and the only thing that has been effective is Xanax. I would recommend this to anyone who has moderate to severe anxiety. It does have a high addiction rate, so be extremely careful when taking this.",0,6
Alprazolam,Of all the anxiety medicines alprazolam works the best for me.,10,1
Alprazolam,"I work in retail management in the city of Philadelphia, so my nerves get worked for 12 hours straight. Xanax absolutely takes the edge off. I also use it whenever I fly, and that's a really big positive for me because I fly frequently.",10,1
Alprazolam,"<b>Xanax (alprazolam):</b>			 Excellent medicine for anxiety, depression and insomnia.",0,8
Alprazolam,"<b>Xanax (alprazolam):</b>			 I typically dislike and try to avoid taking medications whenever possible, but with a recent anxiety diagnosis, I was convinced to at least keep some of this on hand in case I need it.  I must say that I LOVE Xanax.  It really calms me down within about 20 minutes of taking it and helps me sleep almost irrespective of what is going on, but it doesn't leave a hangover effect the next morning.  I'm currently in the phase of trying to find a more regular medication to control my anxiety/OCD (currently trying venlafaxine), as the Xanax isn't meant to be a daily thing. In the meantime, I'm still using this when I feel I need it.  Ativan and Valium don't compare.",0,7
Alprazolam,"<b>Xanax (alprazolam):</b>			 Starting on .25 dosage and has helped my anxiety enormously. Have to say that has also helped my depression as well. I got my 1st good noghts sleep in months. Helps with panic attacks as well. I think sleep depravation plays a major role in scattered thoughts and feeling of hopelessness. Once we start getting back to regular sleep patterns, we can all feel sane and less overwhelmed in our everyday lives! Good luck to all!",0,25
Alprazolam,"<b>Xanax (alprazolam):</b>			 With the death of my mom in June 2009 I immediately started having nausea and vomiting, couldn't eat, couldn't concentrate. I thought I was dying myself.  Every time I tried to go to sleep I could feel my heart beating furiously through my chest.  I wanted to die myself. My Doctor finally prescribed Xanax after a horrible episode of just trying to drive home from his office. I had to stop about 20 times because I was crying so bad. He said I was suffering from PTSD. Without Xanax I do not think I would have been able to handle all the legal paperwork that I had to do, plus work. Now in 2010 we had to close our business and have lost my job. The whole episode has started up again. I hope the increased dose will help and I can continue my life.",0,15
Alprazolam,I have been taking this medicine for a few years now and without a doubt it has changed my life.  I never had or have any side effects besides maybe a poop sweat but that also could be from my diet.  The only thing I have noticed is you definitely develop a need to take more as life goes on but if that's what I have to do to avoid those crazy attacks then so be it.,10,0
Alprazolam,Great medicine for anxiety.,10,1
Alprazolam,"<b>Xanax (alprazolam):</b>			 I think that this is one of the best medicines out there. I take 2 mg four times a day and it just seems to keep me calm and make the world a better place. I used to stress out about the smallest things now, I just go with the flow.",0,19
Alprazolam,"<b>Xanax (alprazolam):</b>			 I have chronic interstitial cystitis (not sure on spelling) also called painful bladder syndrome.  It is like a urinary tract infection times 10. I have to go to bathroom any where from every 30 minutes up to 2 times every 2 hours. So it can be a problem if I'm away from home. If I take my Xanax 0.5mg, I usually don't have to go to bathroom but once every 3 or 4 hrs and since it hurts so bad to urinate and plus I can get sleep at night with not having to go every hour. It has been such a relief.  I rate it a 9. My doctor has it written 1 or 2 every 8 hours as needed, but I try to only take it at night. I'm very cautious.",0,10
Alprazolam,<b>Xanax (alprazolam):</b>			 My anxiety is so much under control now.,0,8
Alprazolam,This medicine has helped me greatly. It helps so much for my horrible anxiety.,10,1
Alprazolam,"<b>Xanax (alprazolam):</b>			 About 15 yrs ago I started taking Xanax. 0.25mg morning and afternoon. It worked wonders. Then the doctors put me on Paxil. I weaned myself off the Xanax, it took about 4 months. But I always have it on hand for the tough times which seem in abundance lately.  It acts quickly and has been a life saver for me.",0,10
Alprazolam,"Retired friend had tumor behind ear and severe pain problems for several years.  One medicine he was taking was alprazolam.  20 months ago he started imagining things (people digging up yard, etc.).  Doctors said he had Alzheimer's and put him in nursing home.  He did not know me.  Acted similar to my mother who has Alzheimer's.  I couldn't understand how it came on so fast.  About 3 months ago they took him off alprazolam and his memory immediately started coming back.  Last week he went home.  I visited with him yesterday and his memory was very good.  Even told his wife where they had stored something several years ago.  Doctors have no answers.  First Alzheimer's person to be cured.  Still has pain pump for his pain.",1,4
Alprazolam,<b>Xanax (alprazolam):</b>			 I was prescribed this medication in the hospital after suffering severe anxiety attacks. I was only given a couple to get me through until I see my doctor but I found out the doctors are unwilling to give you this medication. I have anxiety attacks everyday but this medication makes me stay calm so I don't suffer from these awful anxiety attacks. I feel relief and that I can go on.,0,10
Alprazolam,<b>Xanax (alprazolam):</b>			 I think it's a great medicine but I only take it as needed since its so fast acting.,0,8
Alprazolam,"<b>Xanax (alprazolam):</b>			 At first I didn't like the fact of taking medicine everyday, but ever since the day my doctor(physiciatrist) prescribed this to me at first a little drowsy in the morning, but a couple days I felt great especially in the morning. If you have anxiety like me it will make you feel like a whole new man without always being tight and chest feels heavy and sweating could go on. XANAX is a wonderful medicine.",0,8
Alprazolam,"I suffer from acute anxiety and panic attacks, alprazolam has made a great change in my life. I have been on a lot of other medications for my disorders and alprazolam is the best by far, with less side effects. I am able to function better in my everyday life without the horrible side effects of the medicines I have been on. I would highly recommend alprazolam for anxiety and panic disorders.",9,2
Alprazolam,<b>Xanax (alprazolam):</b>			 Works wonders and helps with my little social-phobia and it also helps for my depression (with Zoloft).,0,10
Alprazolam,"<b>Xanax (alprazolam):</b>			 I've tried many other non-addictive medications and none of them helped my anxiety the way Xanax does. After several other medications, (and hesitation on my part) my doctor finally prescribed me Xanax 1 mg 2-3 times daily depending on my level of anxiety that day. I ended up breaking most of the pills in half and only taking 0.5 mg usually 3x a day, and find it relieves my anxiety without the level of sleepiness a whole mg gives me. I usually only take a whole pill if I feel a panic attack coming on. But, I'll take the mild drowsiness any day over the level of constant anxiety I had prior to starting the drug, and a couple cups of coffee usually does me good. I can definitely tell when a dose starts to wear off though, some withdrawal.",0,16
Alprazolam,"<b>Xanax (alprazolam):</b>			 I recently realized I have had anxiety practically my whole life. Being thirty years old now, I really wish I had been prescribed this a long time ago. It has reduced my shaking and anxiety effects so much that I feel like a real person.  I never knew what it was like to feel calm until now.  I am very thankful for this medicine.",0,28
Alprazolam,"From the first dose of 1mg of this medication on the bottle. I have not had one episode of a panic or anxiety attack, nor felt drowsy, and have been able to clearly understand and interpret the current issues in my life and the decisions and actions I will be required to make. At present take 1mg 3 times a day, with the hope of reducing this shortly.",10,6
Alprazolam,"<b>Xanax (alprazolam):</b>			 Was prescribed this by the VA after retiring from the military. Am new to it but it makes my life so much better! Have had HORRIBLE panic and anxiety attacks for years even before I knew what they were. Driving, meetings, interacting in groups, you name it. So far so good, it really helps!",0,22
Alprazolam,<b>Xanax (alprazolam):</b>			 Completely takes away my anxiety but distorts my memory a bit.,0,14
Alprazolam,"<b>Xanax (alprazolam):</b>			 Excellent for anxiety, especially if you start with the minimum amount, 0.25 mg and only take more if needed. I say this because I was prescribed 0.5 mg 3x daily and don't need that much. Try to take the least amount and if that works don't take more since you can build up a slight tolerance over time. My only concern is will I ever be able to be off of medicine. I just wish there was a natural cure for anxiety. I hate being dependent on this.",0,193
Alprazolam,<b>Xanax (alprazolam):</b>			 These are the best for my anxiety.,0,15
Alprazolam,<b>Xanax (alprazolam):</b>			 My doctor prescribed medication for depression. I have tried three different kinds and had terrible side effects. I am taking Xanax occasionally when anxiety or panic occur and it works for me just great. Generic version alprazolam takes a little longer to kick in.,0,20
Alprazolam,"<b>Xanax (alprazolam):</b>			 Having suffered panic attacks and anxiety and depression for several years now, always have my Xanax with me in case of any unexpected panic attacks. I take 90mg of Avanza each night in addition to 2mg of Xanax twice a day. Xanax for me has been the only drug that has quick and fast acting results. I don't like flying or heights or crowds and avoid shopping centers but with Xanax can at least function each day and at least leave the house. Good luck to everyone else out there suffering the same. Try Xanax it works for me. Cheers.",0,30
Alprazolam,"Best Pill ever made to help with all Anxiety, and no problems.",10,1
Alprazolam,"<b>Xanax (alprazolam):</b>			 I have suffered with anxiety and panic attacks for years. It got so bad I would actually be driving, pull over to the side of the road and call 911 because I thought I was having a heart attack, it was really scary. I've been on Xanax for 10 years off and on. I take 0.5mg once a day when I start feeling anxious and my insides feel out of control. It does frighten me to think I could be addicted to this medication, but on the other hand if it relieves my symptoms than I guess I need to take Xanax as needed.",0,29
Alprazolam,<b>Xanax (alprazolam):</b>			 Less panic attacks and helps keep you relaxed and open minded. Less stress keeps you panic free and it lowers the stress at least 75% while on the Xanax compared to Lexapro and many others I tried for anxiety and depression.,0,22
Alprazolam,<b>Xanax (alprazolam):</b>			 This drug is a life saver! Just don't abuse it.,0,28
Alprazolam,"<b>Xanax XR (alprazolam):</b>			 This is an exceptional medicine. I have been on it for only a couple of weeks. I have tried Seroquel, trazodone, Ambien and none of these have worked but alprazolam is a miracle medicine.",0,46
Alprazolam,Really helps with my anxiety. Don't know what I'd do without it.,10,3
Alprazolam,<b>Xanax (alprazolam):</b>			 It works wonders. Xanax has made my life so much easier. I am on 2mg 3x a day and I feel like I'm happier and more out going. I don't know what I would do without it ...I give it** 5 *stars**.,0,39
Alprazolam,BEST medicine for my anxiety and helps me to get quality sleep. If I take one tablet I'm good for 8 hours.,10,4
Alprazolam,"<b>Xanax (alprazolam):</b>			 I have taken alprazolam for about 2 weeks now and it has really helped control my anxiety.  I had my first panic attack and then started getting them everyday and they would last all day.  For the first 3 or 4 days I had to take alprazolam every 5 hours (3 times a day).  Then I would get the panic attacks when I woke up (9 am) and then around 5pm, so then I took 2 pills a day for about 4 days.  Now I am down to one pill in the morning because I keep waking up with anxiety.  The alprazolam works in the first 20 minutess but my anxiety gets a little worse when I take it and then it gets so much better!  The downside is the bad taste, causes drowsiness, loss of appetite and weight, and is highly addictive.  Great for temporary relief!",0,15
Alprazolam,"<b>Xanax (alprazolam):</b>			 I have been prescribed alprazolam (Xanax) and a variety of other benzodiazipines for the past ten years when I was first diagnosed with generalized anxiety disorder, my dosage is 2mg 2 x daily. This was recently reduced from 2mg 3 x daily and I admit I do suffer a little but I make the best of it. The most important thing about Xanax is it is addictive and NEVER suddenly stop taking it! You could suffer from what's called a Benzodiazipine withdrawal seizure. You need to taper your dose down. This is a PROPER and safe way to wean off. But overall, wonderful medicine for anxiety!",0,44
Alprazolam,"<b>Xanax (alprazolam):</b>			 Amazing for anxiety and panic disorders but another wonderful thing about Xanax is it will even help take the edge off of the common cold and the flu. I have carpal tunnel, arthritis and osteoporosis an it helps relax the joints and muscles just enough to get a good nights sleep. A wonder drug. It does have some major downfalls also like long-term deppendency.",0,19
Alprazolam,"I've tried everything. Nothing else ever worked for my anxiety, depression, sweaty palms, lack of energy, etc. I consider Xanax a miracle drug because of misuse. Many people who really need these are having a hard time obtaining them and that is just wrong. I believe if someone has a medical history of anxiety and depression they should not be denied the help they need. Nothing else works for me. I've been switched from Valium to Klonipin to Buspar Zoloft, Paxil, Lexapro, etc. only to suffer worse than before. This truly is a beneficial medicine to those who need it.",10,12
Alprazolam,"<b>Xanax (alprazolam):</b>			 It works great for panic attacks, but is horrible as you feel it wear off.  Klonopin is much better!",0,20
Alprazolam,"<b>Xanax (alprazolam):</b>			 I have suffered from depression, OCD, and anxiety disorder for most of my life.  I did not know until recently that doctors will treat panic disorders and I didn't have to life with constant fear and stress including vomiting 4-5 times daily, diarrhea, going days and weeks without sleeping, and general feelings of dread.  I have been on and off anti-depressants since my late 20s, but never knew this was also treatable till now.  I am very disappointed that I have virtually no reaction to Xanax either positive or negative - I could be swallowing placebos as far as I can tell.  The panic does not abate, I still feel like the world is coming to an end and I'm vomiting all the time.  I don't get sleepy or alert, I simply get no reaction at all. Given how much press there is about this being habit forming and addictive Im assuming my reaction or lack thereof is a-typical.",0,10
Alprazolam,"<b>Xanax (alprazolam):</b>			 I am prescribed Xanax 0.5 mg twice daily. At 21 yrs old and have a speech impairment due to major anxiety. Xanax helps greatly to calm me down and be able to control my nervousness. I've tried Vistaril, Buspar, Seroquel, Paxil and nothing comes close to working as well as Xanax does! It works pretty fast when real anxious and makes me to be much much more outgoing and motivated throughout the day. I'm taking 40mg Celexa with Xanax which is a wonderful combination. I'm very fidigity and uncalm, but with Xanax, I feel how I should be. While being less anxious and more outgoing, I also feel a very floaty state of mind. Xanax helps!",0,26
Alprazolam,"<b>Xanax (alprazolam):</b>			 Works great for my anxiety attacks, but after 6 years I've gone from 0.25 mg twice a day to 1mg twice a day.  Getting anxious about what will happen when this dose stops working.",0,20
Alprazolam,"<b>Xanax (alprazolam):</b>			 I've tried everything for anxiety - which is severe ALL the time. XANAX WORKS! Only issue is the length of time it lasts; I can feel the effects almost immediately (within 20 minutes and continue to feel effects kicking in for a good hour after), but after about 3 hours, I start to have rebound anxiety from it wearing off. Be careful of tolerance though. Since I've been on it, I've had to increase 4x. I started of with 0.5mg 3x/day and am now on 1mg, 5x/day. I don't want to change that, but this seems to be a perfect. It gives me the relief I need as often as my body seems to need it. I am so grateful for this drug, as my panic is non-existent, where it hasn't been in YEARS. It's been non stop - never relief. I finally feel relief.",0,62
Alprazolam,"I've been on Xanax for a little over a year and it really helps with my anxiety and depression. However, I tried to stop taking it cold turkey a few months back. . .bad idea. I had the most horrifying withdrawals ever. I thought I was going to die. So now I'm back on it, but I've developed a tolerance and an addiction, which scares me. As with most of the other reviews, I agree that it is a great drug when taken correctly. Just don't ever suddenly stop taking it. Taper off slowly.",7,7
Alprazolam,"Only works slighty at a low dose. My tolerance built up to about 8mg a day. At that point nobody wanted to be near me. I was a jerk-off even though I couldn't remember anything, but was told from people around me. I was like a wrecking machine, would tell everyone off but forgot the whole night before. My friends mom said I was getting edema from that big of a dose, my ankles swelled bad. It might work for some but not for me and withdraw slowly from it, I would say go down 0.25mg every 5 days. That's what I did and had no withdrawals what-so-ever.",4,5
Alprazolam,"<b>Xanax XR (alprazolam):</b>			 The medicine itself I didn't have an issue with, although I still prefer Klonopin, but it was the withdrawal I couldn't handle.  I was on this medication for two months and since, like I previously mentioned, I decided to go back on Klonopin. I stopped taking the Xanax XR. When I did, I felt like a bus ran over me.  I felt shaky, drowsy and like I'd been out drinking the night before (which I haven't done in 10 years). It really wasn't worth the withdrawal.",0,34
